EMAP ID	EMAP TERM NAME	EMAPA ID	EMAPA TERM NAME
EMAP:14234	TS26 Tl30 vertebral pre-cartilage condensation	EMAPA:19615	Tl30 vertebral pre-cartilage condensation
EMAP:14235	TS26 Tl31 vertebral pre-cartilage condensation	EMAPA:19616	Tl31 vertebral pre-cartilage condensation
EMAP:14236	TS26 thoracic intervertebral disc	EMAPA:19489	thoracic intervertebral disc
EMAP:14237	TS26 T1 intervertebral disc	EMAPA:19490	T1 intervertebral disc
EMAP:14238	TS26 T1 nucleus pulposus	EMAPA:19491	T1 nucleus pulposus
EMAP:14239	TS26 T1 annulus fibrosus	EMAPA:19492	T1 annulus fibrosus
EMAP:14240	TS26 T2 intervertebral disc	EMAPA:19493	T2 intervertebral disc
EMAP:14241	TS26 T2 nucleus pulposus	EMAPA:19494	T2 nucleus pulposus
EMAP:14242	TS26 T2 annulus fibrosus	EMAPA:19495	T2 annulus fibrosus
EMAP:14243	TS26 T3 intervertebral disc	EMAPA:19496	T3 intervertebral disc
EMAP:14244	TS26 T3 nucleus pulposus	EMAPA:19497	T3 nucleus pulposus
EMAP:14245	TS26 T3 annulus fibrosus	EMAPA:19498	T3 annulus fibrosus
EMAP:14246	TS26 T4 intervertebral disc	EMAPA:19499	T4 intervertebral disc
EMAP:14247	TS26 T4 nucleus pulposus	EMAPA:19500	T4 nucleus pulposus
EMAP:14248	TS26 T4 annulus fibrosus	EMAPA:19501	T4 annulus fibrosus
EMAP:14249	TS26 T5 intervertebral disc	EMAPA:19502	T5 intervertebral disc
EMAP:14250	TS26 T5 nucleus pulposus	EMAPA:19503	T5 nucleus pulposus
EMAP:14251	TS26 T5 annulus fibrosus	EMAPA:19504	T5 annulus fibrosus
EMAP:14252	TS26 T6 intervertebral disc	EMAPA:19505	T6 intervertebral disc
EMAP:14253	TS26 T6 nucleus pulposus	EMAPA:19506	T6 nucleus pulposus
EMAP:14254	TS26 T6 annulus fibrosus	EMAPA:19507	T6 annulus fibrosus
EMAP:14255	TS26 T7 intervertebral disc	EMAPA:19508	T7 intervertebral disc
EMAP:14256	TS26 T7 nucleus pulposus	EMAPA:19509	T7 nucleus pulposus
EMAP:14257	TS26 T7 annulus fibrosus	EMAPA:19510	T7 annulus fibrosus
EMAP:14258	TS26 T8 intervertebral disc	EMAPA:19511	T8 intervertebral disc
EMAP:14259	TS26 T8 nucleus pulposus	EMAPA:19512	T8 nucleus pulposus
EMAP:14260	TS26 T8 annulus fibrosus	EMAPA:19513	T8 annulus fibrosus
EMAP:14261	TS26 T9 intervertebral disc	EMAPA:19514	T9 intervertebral disc
EMAP:14262	TS26 T9 nucleus pulposus	EMAPA:19515	T9 nucleus pulposus
EMAP:14263	TS26 T9 annulus fibrosus	EMAPA:19516	T9 annulus fibrosus
EMAP:14264	TS26 T10 intervertebral disc	EMAPA:19517	T10 intervertebral disc
EMAP:14265	TS26 T10 nucleus pulposus	EMAPA:19518	T10 nucleus pulposus
EMAP:14266	TS26 T10 annulus fibrosus	EMAPA:19519	T10 annulus fibrosus
EMAP:14267	TS26 T11 intervertebral disc	EMAPA:19520	T11 intervertebral disc
EMAP:14268	TS26 T11 nucleus pulposus	EMAPA:19521	T11 nucleus pulposus
EMAP:14269	TS26 T11 annulus fibrosus	EMAPA:19522	T11 annulus fibrosus
EMAP:14270	TS26 T12 intervertebral disc	EMAPA:19523	T12 intervertebral disc
EMAP:14271	TS26 T12 nucleus pulposus	EMAPA:19524	T12 nucleus pulposus
EMAP:14272	TS26 T12 annulus fibrosus	EMAPA:19525	T12 annulus fibrosus
EMAP:14273	TS26 T13 intervertebral disc	EMAPA:19526	T13 intervertebral disc
EMAP:14274	TS26 T13 nucleus pulposus	EMAPA:19527	T13 nucleus pulposus
EMAP:14275	TS26 T13 annulus fibrosus	EMAPA:19528	T13 annulus fibrosus
EMAP:14276	TS26 T1 rib	EMAPA:19529	T1 rib
EMAP:14277	TS26 T2 rib	EMAPA:19530	T2 rib
EMAP:14278	TS26 T3 rib	EMAPA:19531	T3 rib
EMAP:14279	TS26 T4 rib	EMAPA:19532	T4 rib
EMAP:14280	TS26 T5 rib	EMAPA:19533	T5 rib
EMAP:14281	TS26 T6 rib	EMAPA:19534	T6 rib
EMAP:14282	TS26 T7 rib	EMAPA:19535	T7 rib
EMAP:14283	TS26 T8 rib	EMAPA:19536	T8 rib
EMAP:14284	TS26 T9 rib	EMAPA:19537	T9 rib
EMAP:14285	TS26 T10 rib	EMAPA:19538	T10 rib
EMAP:14286	TS26 T11 rib	EMAPA:19539	T11 rib
EMAP:14287	TS26 T12 rib	EMAPA:19540	T12 rib
EMAP:14288	TS26 T13 rib	EMAPA:19541	T13 rib
EMAP:14289	TS26 T1 vertebra	EMAPA:19542	T1 vertebra
EMAP:14290	TS26 T2 vertebra	EMAPA:19543	T2 vertebra
EMAP:14291	TS26 T3 vertebra	EMAPA:19544	T3 vertebra
EMAP:14292	TS26 T4 vertebra	EMAPA:19545	T4 vertebra
EMAP:14293	TS26 T5 vertebra	EMAPA:19546	T5 vertebra
EMAP:14294	TS26 T6 vertebra	EMAPA:19547	T6 vertebra
EMAP:14295	TS26 T7 vertebra	EMAPA:19548	T7 vertebra
EMAP:14296	TS26 T8 vertebra	EMAPA:19549	T8 vertebra
EMAP:14297	TS26 T9 vertebra	EMAPA:19550	T9 vertebra
EMAP:14298	TS26 T10 vertebra	EMAPA:19551	T10 vertebra
EMAP:14299	TS26 T11 vertebra	EMAPA:19552	T11 vertebra
EMAP:14300	TS26 T12 vertebra	EMAPA:19553	T12 vertebra
EMAP:14301	TS26 T13 vertebra	EMAPA:19554	T13 vertebra
EMAP:14734	TS16 pleuro-peritoneal canal	EMAPA:25031	pleuro-peritoneal canal
EMAP:14735	TS17 pleuro-peritoneal canal	EMAPA:25031	pleuro-peritoneal canal
EMAP:14736	TS18 pleuro-peritoneal canal	EMAPA:25031	pleuro-peritoneal canal
EMAP:14737	TS19 pleuro-peritoneal canal	EMAPA:25031	pleuro-peritoneal canal
EMAP:14738	TS20 pleuro-peritoneal canal	EMAPA:25031	pleuro-peritoneal canal
EMAP:14739	TS16 pleuro-peritoneal canal mesothelium	EMAPA:25032	pleuro-peritoneal canal mesothelium
EMAP:14740	TS17 pleuro-peritoneal canal mesothelium	EMAPA:25032	pleuro-peritoneal canal mesothelium
EMAP:14741	TS18 pleuro-peritoneal canal mesothelium	EMAPA:25032	pleuro-peritoneal canal mesothelium
EMAP:14742	TS19 pleuro-peritoneal canal mesothelium	EMAPA:25032	pleuro-peritoneal canal mesothelium
EMAP:14743	TS20 pleuro-peritoneal canal mesothelium	EMAPA:25032	pleuro-peritoneal canal mesothelium
EMAP:14744	TS16 pleuro-peritoneal canal parietal mesothelium	EMAPA:25033	pleuro-peritoneal canal parietal mesothelium
EMAP:14745	TS17 pleuro-peritoneal canal parietal mesothelium	EMAPA:25033	pleuro-peritoneal canal parietal mesothelium
EMAP:14746	TS18 pleuro-peritoneal canal parietal mesothelium	EMAPA:25033	pleuro-peritoneal canal parietal mesothelium
EMAP:14747	TS19 pleuro-peritoneal canal parietal mesothelium	EMAPA:25033	pleuro-peritoneal canal parietal mesothelium
EMAP:14748	TS20 pleuro-peritoneal canal parietal mesothelium	EMAPA:25033	pleuro-peritoneal canal parietal mesothelium
EMAP:14749	TS16 pleuro-peritoneal canal cavity	EMAPA:25034	pleuro-peritoneal canal cavity
EMAP:14750	TS17 pleuro-peritoneal canal cavity	EMAPA:25034	pleuro-peritoneal canal cavity
EMAP:14751	TS18 pleuro-peritoneal canal cavity	EMAPA:25034	pleuro-peritoneal canal cavity
EMAP:14752	TS19 pleuro-peritoneal canal cavity	EMAPA:25034	pleuro-peritoneal canal cavity
EMAP:14753	TS20 pleuro-peritoneal canal cavity	EMAPA:25034	pleuro-peritoneal canal cavity
EMAP:14754	TS13 future central tendon	EMAPA:25035	future central tendon
EMAP:14755	TS14 future central tendon	EMAPA:25035	future central tendon
EMAP:14756	TS15 future central tendon	EMAPA:25035	future central tendon
EMAP:14757	TS16 future central tendon	EMAPA:25035	future central tendon
EMAP:14758	TS17 future central tendon	EMAPA:25035	future central tendon
EMAP:14759	TS18 future central tendon	EMAPA:25035	future central tendon
EMAP:14760	TS19 future central tendon	EMAPA:25035	future central tendon
EMAP:14761	TS20 future central tendon	EMAPA:25035	future central tendon
EMAP:14762	TS15 Rathke's pouch wall	EMAPA:25036	Rathke's pouch wall
EMAP:14763	TS16 Rathke's pouch wall	EMAPA:25036	Rathke's pouch wall
EMAP:14764	TS17 Rathke's pouch wall	EMAPA:25036	Rathke's pouch wall
EMAP:14765	TS18 Rathke's pouch wall	EMAPA:25036	Rathke's pouch wall
EMAP:14766	TS19 Rathke's pouch wall	EMAPA:25036	Rathke's pouch wall
EMAP:14767	TS15 Rathke's pouch lumen	EMAPA:25037	Rathke's pouch lumen
EMAP:14768	TS16 Rathke's pouch lumen	EMAPA:25037	Rathke's pouch lumen
EMAP:14769	TS17 Rathke's pouch lumen	EMAPA:25037	Rathke's pouch lumen
EMAP:14770	TS18 Rathke's pouch lumen	EMAPA:25037	Rathke's pouch lumen
EMAP:14771	TS19 Rathke's pouch lumen	EMAPA:25037	Rathke's pouch lumen
EMAP:14780	TS19 proctodaeum	EMAPA:25038	proctodaeum
EMAP:14789	TS19 caudal one-third of anal canal	EMAPA:25039	caudal one-third of anal canal
EMAP:14798	TS19 ectoderm component of anal membrane	EMAPA:25040	ectoderm component of anal membrane
EMAP:14799	TS20 future dome	EMAPA:25041	future dome
EMAP:14800	TS20 spinal cord lumen	EMAPA:25042	spinal cord lumen
EMAP:14801	TS21 spinal cord lumen	EMAPA:25042	spinal cord lumen
EMAP:14802	TS22 spinal cord lumen	EMAPA:25042	spinal cord lumen
EMAP:14803	TS23 spinal cord lumen	EMAPA:25042	spinal cord lumen
EMAP:14804	TS24 spinal cord lumen	EMAPA:25042	spinal cord lumen
EMAP:14805	TS25 spinal cord lumen	EMAPA:25042	spinal cord lumen
EMAP:14806	TS26 spinal cord lumen	EMAPA:25042	spinal cord lumen
EMAP:14807	TS20 proctodaeum	EMAPA:25043	proctodaeum
EMAP:14808	TS21 proctodaeum	EMAPA:25043	proctodaeum
EMAP:14809	TS20 caudal one-third of anal canal	EMAPA:25044	caudal one-third of anal canal
EMAP:14810	TS21 caudal one-third of anal canal	EMAPA:25044	caudal one-third of anal canal
EMAP:14811	TS20 ectoderm component of anal membrane	EMAPA:25045	ectoderm component of anal membrane
EMAP:14812	TS21 ectoderm component of anal membrane	EMAPA:25045	ectoderm component of anal membrane
EMAP:14815	TS21 diaphragm dome	EMAPA:18046	diaphragm dome
EMAP:14816	TS21 diaphragm left dome	EMAPA:25047	diaphragm left dome
EMAP:14817	TS22 diaphragm left dome	EMAPA:25047	diaphragm left dome
EMAP:14818	TS23 diaphragm left dome	EMAPA:25047	diaphragm left dome
EMAP:14819	TS24 diaphragm left dome	EMAPA:25047	diaphragm left dome
EMAP:14820	TS25 diaphragm left dome	EMAPA:25047	diaphragm left dome
EMAP:14821	TS26 diaphragm left dome	EMAPA:25047	diaphragm left dome
EMAP:14822	TS21 diaphragm right dome	EMAPA:25048	diaphragm right dome
EMAP:14823	TS22 diaphragm right dome	EMAPA:25048	diaphragm right dome
EMAP:14824	TS23 diaphragm right dome	EMAPA:25048	diaphragm right dome
EMAP:14825	TS24 diaphragm right dome	EMAPA:25048	diaphragm right dome
EMAP:14826	TS25 diaphragm right dome	EMAPA:25048	diaphragm right dome
EMAP:14827	TS26 diaphragm right dome	EMAPA:25048	diaphragm right dome
EMAP:14828	TS24 humerus crest	EMAPA:25049	humerus crest
EMAP:14829	TS25 humerus crest	EMAPA:25049	humerus crest
EMAP:14830	TS26 humerus crest	EMAPA:25049	humerus crest
EMAP:14831	TS26 humerus head	EMAPA:25050	humerus head
EMAP:14832	TS26 humerus shaft	EMAPA:25051	humerus shaft
EMAP:14833	TS26 humerus deltoid tuberosity	EMAPA:25052	humerus deltoid tuberosity
EMAP:14834	TS26 tendon of biceps brachii	EMAPA:25053	tendon of biceps brachii
EMAP:14835	TS26 long head of tendon of biceps brachii	EMAPA:25054	long head of tendon of biceps brachii
EMAP:14836	TS26 short head of tendon of biceps brachii	EMAPA:25055	short head of tendon of biceps brachii
EMAP:14837	TS26 carpal bones	EMAPA:25056	carpal bones
EMAP:14838	TS26 forelimb digit 1 metacarpo-phalangeal joint	EMAPA:25057	forelimb digit 1 metacarpo-phalangeal joint
EMAP:14839	TS26 forelimb digit 1 inter-phalangeal joint	EMAPA:25058	forelimb digit 1 inter-phalangeal joint
EMAP:14840	TS26 forelimb digit 1 epiphyseal plate	EMAPA:25059	forelimb digit 1 epiphyseal plate
EMAP:14841	TS26 forelimb digit 2 metacarpo-phalangeal joint	EMAPA:25060	forelimb digit 2 metacarpo-phalangeal joint
EMAP:14842	TS20 forelimb digit 2 inter-phalangeal joint	EMAPA:25061	forelimb digit 2 inter-phalangeal joint
EMAP:14843	TS21 forelimb digit 2 inter-phalangeal joint	EMAPA:25061	forelimb digit 2 inter-phalangeal joint
EMAP:14844	TS22 forelimb digit 2 inter-phalangeal joint	EMAPA:25061	forelimb digit 2 inter-phalangeal joint
EMAP:14845	TS23 forelimb digit 2 inter-phalangeal joint	EMAPA:25061	forelimb digit 2 inter-phalangeal joint
EMAP:14846	TS24 forelimb digit 2 inter-phalangeal joint	EMAPA:25061	forelimb digit 2 inter-phalangeal joint
EMAP:14847	TS25 forelimb digit 2 inter-phalangeal joint	EMAPA:25061	forelimb digit 2 inter-phalangeal joint
EMAP:14848	TS26 forelimb digit 2 inter-phalangeal joint	EMAPA:25061	forelimb digit 2 inter-phalangeal joint
EMAP:14849	TS26 forelimb digit 2 epiphyseal plate	EMAPA:25062	forelimb digit 2 epiphyseal plate
EMAP:14850	TS26 forelimb digit 3 metacarpo-phalangeal joint	EMAPA:25063	forelimb digit 3 metacarpo-phalangeal joint
EMAP:14851	TS26 forelimb digit 3 inter-phalangeal joint	EMAPA:25064	forelimb digit 3 inter-phalangeal joint
EMAP:14852	TS26 forelimb digit 3 epiphyseal plate	EMAPA:25065	forelimb digit 3 epiphyseal plate
EMAP:14853	TS26 forelimb digit 4 metacarpo-phalangeal joint	EMAPA:25066	forelimb digit 4 metacarpo-phalangeal joint
EMAP:14854	TS26 forelimb digit 4 inter-phalangeal joint	EMAPA:25067	forelimb digit 4 inter-phalangeal joint
EMAP:14855	TS26 forelimb digit 4 epiphyseal plate	EMAPA:25068	forelimb digit 4 epiphyseal plate
EMAP:14856	TS26 forelimb digit 5 metacarpo-phalangeal joint	EMAPA:25069	forelimb digit 5 metacarpo-phalangeal joint
EMAP:14857	TS26 forelimb digit 5 inter-phalangeal joint	EMAPA:25070	forelimb digit 5 inter-phalangeal joint
EMAP:14858	TS26 forelimb digit 5 epiphyseal plate	EMAPA:25071	forelimb digit 5 epiphyseal plate
EMAP:14859	TS26 tarsal bones	EMAPA:25072	tarsal bones
EMAP:14860	TS24 tarsal bones	EMAPA:25072	tarsal bones
EMAP:14861	TS25 tarsal bones	EMAPA:25072	tarsal bones
EMAP:14868	TS26 cephalic vein	EMAPA:25075	cephalic vein
EMAP:14872	TS26 diencephalon subarachnoid space	EMAPA:25079	diencephalon subarachnoid space
EMAP:14874	TS26 diencephalon cisterna chiasmatica	EMAPA:25081	diencephalon cisterna chiasmatica
EMAP:14877	TS21 cerebellum lateral part	EMAPA:25083	cerebellum lateral part
EMAP:14878	TS22 cerebellum lateral part	EMAPA:25083	cerebellum lateral part
EMAP:14879	TS23 cerebellum lateral part	EMAPA:25083	cerebellum lateral part
EMAP:14880	TS24 cerebellum lateral part	EMAPA:25083	cerebellum lateral part
EMAP:14881	TS25 cerebellum lateral part	EMAPA:25083	cerebellum lateral part
EMAP:14882	TS26 cerebellum lateral part	EMAPA:25083	cerebellum lateral part
EMAP:14883	TS26 cerebellum lateral part mantle layer	EMAPA:25084	cerebellum lateral part mantle layer
EMAP:14884	TS26 cerebellum lateral part marginal layer	EMAPA:25085	cerebellum lateral part marginal layer
EMAP:14885	TS26 cerebellum lateral part ventricular layer	EMAPA:25086	cerebellum lateral part ventricular layer
EMAP:14886	TS26 choroid layer	EMAPA:25087	choroid layer
EMAP:14887	TS26 optic disc	EMAPA:25088	optic disc
EMAP:14889	TS26 serous gland epithelial component	EMAPA:25090	serous gland epithelial component
EMAP:14890	TS26 nasal septum cartilage	EMAPA:25091	nasal septum cartilage
EMAP:14891	TS26 nasopharynx	EMAPA:25092	nasopharynx
EMAP:14892	TS26 turbinate bone	EMAPA:25093	turbinate bone
EMAP:14893	TS25 turbinate bone	EMAPA:25093	turbinate bone
EMAP:14894	TS26 oropharynx	EMAPA:25094	oropharynx
EMAP:14895	TS26 oropharynx gland	EMAPA:25095	oropharynx gland
EMAP:14896	TS26 oropharynx gland duct	EMAPA:25096	oropharynx gland duct
EMAP:14897	TS26 tongue gland	EMAPA:25097	tongue gland
EMAP:14898	TS26 tongue gland duct	EMAPA:25098	tongue gland duct
EMAP:14899	TS26 lower jaw alveolar canal	EMAPA:25099	lower jaw alveolar canal
EMAP:14900	TS26 mandible ramus	EMAPA:25100	mandible ramus
EMAP:14901	TS26 L1 vertebra centrum	EMAPA:25101	L1 vertebra centrum
EMAP:14902	TS26 L1 vertebra neural arch	EMAPA:25102	L1 vertebra neural arch
EMAP:14903	TS26 L1 future vertebral canal	EMAPA:25103	L1 future vertebral canal
EMAP:14904	TS26 L1 neural arch lamina	EMAPA:25104	L1 neural arch lamina
EMAP:14905	TS26 L1 neural arch pedicle	EMAPA:25105	L1 neural arch pedicle
EMAP:14906	TS26 L1 neural arch transverse process	EMAPA:25106	L1 neural arch transverse process
EMAP:14907	TS26 L1 neural arch spinous process	EMAPA:25107	L1 neural arch spinous process
EMAP:14911	TS26 zygomatic bone	EMAPA:25111	zygomatic bone
EMAP:14912	TS26 occipital bone	EMAPA:25112	occipital bone
EMAP:14913	TS26 occipital bone squamous part	EMAPA:25113	occipital bone squamous part
EMAP:14914	TS26 ethmoid bone perpendicular plate	EMAPA:25114	ethmoid bone perpendicular plate
EMAP:14916	TS26 T1 rib costal cartilage	EMAPA:25116	T1 rib costal cartilage
EMAP:14917	TS26 T1 rib head cartilage	EMAPA:25117	T1 rib head cartilage
EMAP:14918	TS26 T1 rib neck cartilage	EMAPA:25118	T1 rib neck cartilage
EMAP:14919	TS26 acromion	EMAPA:25119	acromion
EMAP:14920	TS26 blade or scapula	EMAPA:25120	blade or scapula
EMAP:14921	TS26 coracoid process	EMAPA:25121	coracoid process
EMAP:14922	TS26 glenoid fossa	EMAPA:25122	glenoid fossa
EMAP:14923	TS26 scapula spine	EMAPA:25123	scapula spine
EMAP:14924	TS26 scapula border	EMAPA:25124	scapula border
EMAP:14925	TS26 scapula angle	EMAPA:25125	scapula angle
EMAP:14926	TS26 scapula lateral border	EMAPA:25126	scapula lateral border
EMAP:14927	TS26 scapula medial border	EMAPA:25127	scapula medial border
EMAP:14928	TS26 scapula inferior angle	EMAPA:25128	scapula inferior angle
EMAP:14929	TS26 scapula superior angle	EMAPA:25129	scapula superior angle
EMAP:14930	TS26 pre-vertebral muscle of neck	EMAPA:25130	pre-vertebral muscle of neck
EMAP:14931	TS26 longus capitis	EMAPA:25131	longus capitis
EMAP:14932	TS26 longus cervicis	EMAPA:25132	longus cervicis
EMAP:14933	TS26 facial muscle	EMAPA:25133	facial muscle
EMAP:14934	TS22 facial muscle	EMAPA:25133	facial muscle
EMAP:14935	TS23 facial muscle	EMAPA:25133	facial muscle
EMAP:14936	TS24 facial muscle	EMAPA:25133	facial muscle
EMAP:14937	TS25 facial muscle	EMAPA:25133	facial muscle
EMAP:14938	TS25 digastric muscle	EMAPA:25134	digastric muscle
EMAP:14939	TS26 digastric muscle	EMAPA:25134	digastric muscle
EMAP:14940	TS22 masseter	EMAPA:25135	masseter
EMAP:14941	TS23 masseter	EMAPA:25135	masseter
EMAP:14942	TS24 masseter	EMAPA:25135	masseter
EMAP:14943	TS25 masseter	EMAPA:25135	masseter
EMAP:14944	TS26 masseter	EMAPA:25135	masseter
EMAP:14945	TS22 myelohyoid	EMAPA:25136	myelohyoid
EMAP:14946	TS23 myelohyoid	EMAPA:25136	myelohyoid
EMAP:14947	TS24 myelohyoid	EMAPA:25136	myelohyoid
EMAP:14948	TS25 myelohyoid	EMAPA:25136	myelohyoid
EMAP:14949	TS26 myelohyoid	EMAPA:25136	myelohyoid
EMAP:14950	TS22 sterno-mastoid	EMAPA:25137	sterno-mastoid
EMAP:14951	TS23 sterno-mastoid	EMAPA:25137	sterno-mastoid
EMAP:14952	TS24 sterno-mastoid	EMAPA:25137	sterno-mastoid
EMAP:14953	TS25 sterno-mastoid	EMAPA:25137	sterno-mastoid
EMAP:14954	TS26 sterno-mastoid	EMAPA:25137	sterno-mastoid
EMAP:14955	TS22 temporalis	EMAPA:25138	temporalis
EMAP:14956	TS23 temporalis	EMAPA:25138	temporalis
EMAP:14957	TS24 temporalis	EMAPA:25138	temporalis
EMAP:14958	TS25 temporalis	EMAPA:25138	temporalis
EMAP:14959	TS26 temporalis	EMAPA:25138	temporalis
EMAP:14960	TS24 pterygoid	EMAPA:25139	pterygoid
EMAP:14961	TS25 pterygoid	EMAPA:25139	pterygoid
EMAP:14962	TS26 pterygoid	EMAPA:25139	pterygoid
EMAP:14963	TS24 lateral pterygoid	EMAPA:25140	lateral pterygoid
EMAP:14964	TS25 lateral pterygoid	EMAPA:25140	lateral pterygoid
EMAP:14965	TS26 lateral pterygoid	EMAPA:25140	lateral pterygoid
EMAP:14966	TS24 medial pterygoid	EMAPA:25141	medial pterygoid
EMAP:14967	TS25 medial pterygoid	EMAPA:25141	medial pterygoid
EMAP:14968	TS26 medial pterygoid	EMAPA:25141	medial pterygoid
EMAP:14969	TS26 pre-tracheal muscle	EMAPA:25142	pre-tracheal muscle
EMAP:14970	TS26 thyrohyoid	EMAPA:25143	thyrohyoid
EMAP:14971	TS23 spinal nerve	EMAPA:16989	spinal nerve
EMAP:14972	TS24 spinal nerve	EMAPA:16989	spinal nerve
EMAP:14973	TS25 spinal nerve	EMAPA:16989	spinal nerve
EMAP:14974	TS26 spinal nerve	EMAPA:16989	spinal nerve
EMAP:14975	TS15 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14976	TS16 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14977	TS17 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14978	TS18 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14979	TS19 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14980	TS20 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14981	TS21 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14982	TS22 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14983	TS23 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14984	TS24 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14985	TS25 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14986	TS26 C1 dorsal root ganglion	EMAPA:25144	C1 dorsal root ganglion
EMAP:14987	TS23 segmental spinal nerve	EMAPA:16990	segmental spinal nerve
EMAP:14988	TS24 segmental spinal nerve	EMAPA:16990	segmental spinal nerve
EMAP:14989	TS25 segmental spinal nerve	EMAPA:16990	segmental spinal nerve
EMAP:14990	TS26 segmental spinal nerve	EMAPA:16990	segmental spinal nerve
EMAP:14991	TS26 C1 segmental spinal nerve	EMAPA:25145	C1 segmental spinal nerve
EMAP:14992	TS26 C1 dorsal root	EMAPA:25146	C1 dorsal root
EMAP:14993	TS26 C1 ventral root	EMAPA:25147	C1 ventral root
EMAP:14994	TS22 tail nerve	EMAPA:25148	tail nerve
EMAP:14995	TS23 tail nerve	EMAPA:25148	tail nerve
EMAP:14996	TS24 tail nerve	EMAPA:25148	tail nerve
EMAP:14997	TS25 tail nerve	EMAPA:25148	tail nerve
EMAP:14998	TS26 tail nerve	EMAPA:25148	tail nerve
EMAP:14999	TS22 tail segmental spinal nerve	EMAPA:25149	tail segmental spinal nerve
EMAP:15000	TS23 tail segmental spinal nerve	EMAPA:25149	tail segmental spinal nerve
EMAP:15001	TS24 tail segmental spinal nerve	EMAPA:25149	tail segmental spinal nerve
EMAP:15002	TS25 tail segmental spinal nerve	EMAPA:25149	tail segmental spinal nerve
EMAP:15003	TS26 tail segmental spinal nerve	EMAPA:25149	tail segmental spinal nerve
EMAP:15004	TS26 Tl1 segmental spinal nerve	EMAPA:25150	Tl1 segmental spinal nerve
EMAP:15005	TS26 Tl1 dorsal root	EMAPA:25151	Tl1 dorsal root
EMAP:15007	TS26 Tl1 ventral root	EMAPA:25153	Tl1 ventral root
EMAP:15008	TS26 Tl1 dorsal root ganglion	EMAPA:25154	Tl1 dorsal root ganglion
EMAP:15009	TS26 C2 dorsal root ganglion	EMAPA:25155	C2 dorsal root ganglion
EMAP:15010	TS26 C3 dorsal root ganglion	EMAPA:25156	C3 dorsal root ganglion
EMAP:15011	TS26 C4 dorsal root ganglion	EMAPA:25157	C4 dorsal root ganglion
EMAP:15012	TS26 C5 dorsal root ganglion	EMAPA:25158	C5 dorsal root ganglion
EMAP:15013	TS26 C6 dorsal root ganglion	EMAPA:25159	C6 dorsal root ganglion
EMAP:15014	TS26 C7 dorsal root ganglion	EMAPA:25160	C7 dorsal root ganglion
EMAP:15018	TS26 L1 dorsal root ganglion	EMAPA:25164	L1 dorsal root ganglion
EMAP:15019	TS26 L2 dorsal root ganglion	EMAPA:25165	L2 dorsal root ganglion
EMAP:15020	TS26 L3 dorsal root ganglion	EMAPA:25166	L3 dorsal root ganglion
EMAP:15021	TS26 L4 dorsal root ganglion	EMAPA:25167	L4 dorsal root ganglion
EMAP:15022	TS26 L5 dorsal root ganglion	EMAPA:25168	L5 dorsal root ganglion
EMAP:15023	TS26 L6 dorsal root ganglion	EMAPA:25169	L6 dorsal root ganglion
EMAP:15024	TS26 S1 dorsal root ganglion	EMAPA:25170	S1 dorsal root ganglion
EMAP:15025	TS26 S2 dorsal root ganglion	EMAPA:25171	S2 dorsal root ganglion
EMAP:15026	TS26 S3 dorsal root ganglion	EMAPA:25172	S3 dorsal root ganglion
EMAP:15027	TS26 S4 dorsal root ganglion	EMAPA:25173	S4 dorsal root ganglion
EMAP:15028	TS26 T1 dorsal root ganglion	EMAPA:25174	T1 dorsal root ganglion
EMAP:15029	TS26 T2 dorsal root ganglion	EMAPA:25175	T2 dorsal root ganglion
EMAP:15030	TS26 T3 dorsal root ganglion	EMAPA:25176	T3 dorsal root ganglion
EMAP:15031	TS26 T4 dorsal root ganglion	EMAPA:25177	T4 dorsal root ganglion
EMAP:15032	TS26 T6 dorsal root ganglion	EMAPA:25178	T6 dorsal root ganglion
EMAP:15033	TS26 T5 dorsal root ganglion	EMAPA:25179	T5 dorsal root ganglion
EMAP:15034	TS26 T7 dorsal root ganglion	EMAPA:25180	T7 dorsal root ganglion
EMAP:15035	TS26 T8 dorsal root ganglion	EMAPA:25181	T8 dorsal root ganglion
EMAP:15036	TS26 T9 dorsal root ganglion	EMAPA:25182	T9 dorsal root ganglion
EMAP:15037	TS26 T10 dorsal root ganglion	EMAPA:25183	T10 dorsal root ganglion
